Esn,Country,Localized Device Description,Device Description,Ip,Region Code Display Name,Ts
NFCDCH-02-HA3C18RR21VN375Q4G3EGNMPYCD53V,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.192.187,Espírito Santo,2021-08-29T20:41:39.351Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.192.187,Espírito Santo,2021-08-23T00:23:22.443Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.192.8,Espírito Santo,2021-08-21T21:39:54.251Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.192.187,Espírito Santo,2021-08-20T02:47:35.892Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:3a2:4800:14a6:651c:88c8:aed5,Espírito Santo,2021-08-17T23:35:51.961Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.192.187,Espírito Santo,2021-08-12T20:01:10.945Z
NFCDCH-02-HA3C18RR21VN375Q4G3EGNMPYCD53V,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.192.187,Espírito Santo,2021-08-03T00:00:45.893Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.192.187,Espírito Santo,2021-07-30T01:17:47.505Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.192.187,Espírito Santo,2021-07-30T00:07:01.401Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.192.187,Espírito Santo,2021-07-29T22:31:26.449Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.198.132,Espírito Santo,2021-07-29T01:36:17.629Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.198.132,Espírito Santo,2021-07-28T22:57:23.924Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.198.132,Espírito Santo,2021-07-28T21:19:34.887Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.11.212.33,Espírito Santo,2021-07-28T02:52:32.981Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.198.132,Espírito Santo,2021-07-24T20:51:59.590Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.198.132,Espírito Santo,2021-07-22T16:15:32.426Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.198.132,Espírito Santo,2021-07-22T01:07:35.237Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,2804:d45:1689:aa00:911f:bac1:c394:a150,São Paulo,2021-07-20T22:48:25.801Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:c0a0:574:65ae:8ac8,Espírito Santo,2021-07-17T15:16:20.700Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:8c07:f5e5:37ac:b1e4,Espírito Santo,2021-07-16T19:26:12.505Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.198.132,Espírito Santo,2021-07-16T05:23:22.001Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:b18c:37d0:61c0:dd9b,Espírito Santo,2021-07-15T21:40:59.746Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.11.212.33,Espírito Santo,2021-07-15T19:17:47.917Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:b18c:37d0:61c0:dd9b,Espírito Santo,2021-07-15T15:23:06.353Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:3425:346f:ac62:3517,Espírito Santo,2021-07-14T23:57:01.545Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:4061:8f91:17a8:d619,Espírito Santo,2021-07-13T23:59:11.548Z
NFCDCH-02-HA3C18RR21VN375Q4G3EGNMPYCD53V,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.198.132,Espírito Santo,2021-07-13T20:29:40.279Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.198.132,Espírito Santo,2021-07-13T20:09:09.854Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:6ddc:a743:d94a:5486,Espírito Santo,2021-07-06T15:55:37.144Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:10b4:ed30:9a4b:d347,Espírito Santo,2021-07-04T21:35:05.199Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:d989:664f:ada7:b3a8,Espírito Santo,2021-07-01T17:49:03.154Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:f12a:3114:7799:8292,Espírito Santo,2021-06-29T21:51:42.927Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:982b:b6a0:51e:2,Espírito Santo,2021-06-29T17:57:01.119Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:ade9:c90f:2446:fa76,Espírito Santo,2021-06-28T20:24:20.774Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:6db7:ad60:1662:89f7,Espírito Santo,2021-06-22T15:24:44.212Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:9101:81f2:8524:f47c,Espírito Santo,2021-06-21T21:20:26.258Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:8c27:4f48:c1a8:e67e,Espírito Santo,2021-06-21T15:29:45.975Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:5449:44c9:3ed4:ee3c,Espírito Santo,2021-06-20T22:11:10.138Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:327:d500:f586:da7c:b8a5:4d85,Espírito Santo,2021-06-20T16:49:08.355Z
NFCDCH-02-HA3C18RR21VN375Q4G3EGNMPYCD53V,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.198.132,Espírito Santo,2021-06-16T22:12:12.598Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.198.132,Espírito Santo,2021-06-16T19:31:53.553Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.198.132,Espírito Santo,2021-06-13T00:22:13.255Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.198.132,Espírito Santo,2021-06-12T05:23:47.026Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.196.20,Espírito Santo,2021-06-11T16:03:00.598Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.196.20,Espírito Santo,2021-06-10T22:25:50.815Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.196.20,Espírito Santo,2021-06-10T15:29:03.930Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.196.20,Espírito Santo,2021-06-10T02:21:13.571Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:303:7700:4d47:8b50:2dd9:edb8,Espírito Santo,2021-06-09T15:18:00.991Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.196.20,Espírito Santo,2021-06-08T23:00:36.908Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.196.20,Espírito Santo,2021-06-08T14:15:35.356Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.196.20,Espírito Santo,2021-06-07T03:32:35.649Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.196.20,Espírito Santo,2021-06-06T16:22:00.660Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:303:7700:1d2f:9639:b57a:cc1a,Espírito Santo,2021-06-06T15:29:35.493Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.196.20,Espírito Santo,2021-06-06T05:21:15.001Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.196.20,Espírito Santo,2021-06-03T04:10:03.253Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.196.20,Espírito Santo,2021-06-02T15:52:54.685Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.196.20,Espírito Santo,2021-06-02T15:52:00.472Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.215,Espírito Santo,2021-06-02T02:34:48.638Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.215,Espírito Santo,2021-06-01T23:06:55.805Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.214.215,Espírito Santo,2021-06-01T15:45:09.969Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.214.215,Espírito Santo,2021-05-27T15:54:20.810Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:20f4:6716:f8e3:5d2d,Espírito Santo,2021-05-26T23:37:00.220Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.214.215,Espírito Santo,2021-05-26T20:56:49.257Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.214.215,Espírito Santo,2021-05-26T15:51:56.656Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.214.215,Espírito Santo,2021-05-21T19:00:21.367Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:6dbe:5139:7b54:2255,Espírito Santo,2021-05-21T04:06:33.036Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:fd40:ae84:e70d:443c,Espírito Santo,2021-05-21T02:07:47.949Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:5594:ef65:95ec:a4aa,Espírito Santo,2021-05-20T16:17:28.139Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:448b:a7a1:dcbf:6716,Espírito Santo,2021-05-20T00:03:40.579Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.214.215,Espírito Santo,2021-05-19T23:43:21.239Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:e5bb:c14d:9ed3:f873,Espírito Santo,2021-05-19T21:57:57.656Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:75c3:47f4:3a15:2ac9,Espírito Santo,2021-05-19T16:00:00.289Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:290e:3b26:c700:4df,Espírito Santo,2021-05-17T23:30:35.749Z
NFCDCH-02-HA3C18RR21VN375Q4G3EGNMPYCD53V,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.214.215,Espírito Santo,2021-05-16T23:35:54.529Z
NFCDCH-02-HA3C18RR21VN375Q4G3EGNMPYCD53V,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.214.215,Espírito Santo,2021-05-16T23:35:39.767Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:2096:4743:38ca:5284,Espírito Santo,2021-05-14T23:36:30.957Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.215,Espírito Santo,2021-05-14T01:39:29.026Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:30a:da00:78a8:f7c3:5aa9:926a,Espírito Santo,2021-05-13T15:43:32.127Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.215,Espírito Santo,2021-05-13T15:38:34.504Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.212.231,Espírito Santo,2021-05-13T05:54:37.731Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.212.231,Espírito Santo,2021-05-12T22:04:46.605Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:309:6100:dcc:1eaa:a79d:1b81,Espírito Santo,2021-05-10T22:35:07.270Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.212.231,Espírito Santo,2021-05-08T22:44:57.733Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.212.231,Espírito Santo,2021-05-07T00:12:09.531Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.212.231,Espírito Santo,2021-05-05T00:42:32.850Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.212.231,Espírito Santo,2021-05-04T14:07:49.996Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.197.117,Espírito Santo,2021-05-04T03:54:51.696Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.197.117,Espírito Santo,2021-05-03T23:17:59.899Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.197.117,Espírito Santo,2021-04-29T18:21:59.488Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:2868:708e:4976:ccff,Espírito Santo,2021-04-27T15:16:55.027Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:5c33:43ac:12fb:eb43,Espírito Santo,2021-04-25T23:18:50.167Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:a425:e7f2:21fc:7fb,Espírito Santo,2021-04-24T21:50:30.052Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:944b:7e4:96b5:d905,Espírito Santo,2021-04-23T22:38:55.013Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:6d1c:1379:a9b8:be76,Espírito Santo,2021-04-23T14:42:06.270Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:e551:68c0:b0ac:fc8,Espírito Santo,2021-04-21T23:50:46.133Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:808e:8493:3873:9068,Espírito Santo,2021-04-21T21:58:06.615Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.197.117,Espírito Santo,2021-04-21T20:00:52.579Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:d90e:4ca9:a2c8:8a85,Espírito Santo,2021-04-21T16:00:08.140Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:4c9d:af5d:df51:8ca3,Espírito Santo,2021-04-20T17:29:12.177Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:32d:5700:ec8e:c68:2e87:9229,Espírito Santo,2021-04-20T15:46:10.991Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.197.117,Espírito Santo,2021-04-19T15:40:57.852Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,187.36.176.236,Espírito Santo,2021-04-19T04:35:03.012Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.197.117,Espírito Santo,2021-04-18T18:56:29.088Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:310:b600:6c22:cbfc:3b7:2c9b,Espírito Santo,2021-04-17T23:47:10.556Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.192.253,Espírito Santo,2021-04-17T21:11:54.658Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.192.253,Espírito Santo,2021-04-16T21:14:23.834Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:310:b600:731e:2265:b3a4:36dd,Espírito Santo,2021-04-16T17:00:13.770Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:310:b600:9cbe:5970:e2a2:70d6,Espírito Santo,2021-04-15T20:33:32.319Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:310:b600:55d6:e830:9bf1:e91f,Espírito Santo,2021-04-09T18:22:26.770Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.192.253,Espírito Santo,2021-04-09T02:04:00.699Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.192.253,Espírito Santo,2021-04-07T22:44:58.061Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.193.22,Espírito Santo,2021-04-06T23:52:01.398Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.198.238,Espírito Santo,2021-04-06T01:40:47.254Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.198.238,Espírito Santo,2021-04-06T00:45:33.885Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.198.238,Espírito Santo,2021-04-05T10:32:15.381Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.194.189,Espírito Santo,2021-04-04T23:01:52.649Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:302:cb00:a0b7:d903:a12c:7b09,Espírito Santo,2021-04-03T00:37:54.072Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.194.189,Espírito Santo,2021-04-02T21:11:07.441Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.194.189,Espírito Santo,2021-04-02T19:42:33.116Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.223.116,Espírito Santo,2021-04-02T01:55:27.380Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.223.116,Espírito Santo,2021-04-02T01:23:46.632Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.223.116,Espírito Santo,2021-04-01T19:49:57.346Z
